# Constructed from biom file
#OTU ID	SAMPLE_112474	SAMPLE_112475	SAMPLE_112476	SAMPLE_112477	SAMPLE_112478	SAMPLE_112480	SAMPLE_112481	SAMPLE_112482	SAMPLE_112483	SAMPLE_112484	SAMPLE_112485	SAMPLE_112486	SAMPLE_112487	SAMPLE_112488	SAMPLE_112489	SAMPLE_112490	SAMPLE_112491	SAMPLE_112492	SAMPLE_112493	SAMPLE_112495	SAMPLE_112496	SAMPLE_112497	SAMPLE_112498	SAMPLE_112499	SAMPLE_112500	SAMPLE_112501	SAMPLE_112502	SAMPLE_112503	SAMPLE_112504	SAMPLE_112505	SAMPLE_112506	SAMPLE_112507	SAMPLE_112508	SAMPLE_112509	SAMPLE_112510	SAMPLE_112511	SAMPLE_112512	SAMPLE_112513	SAMPLE_112514	SAMPLE_112515	SAMPLE_112516	SAMPLE_112518	SAMPLE_112519	SAMPLE_112520	SAMPLE_112521	SAMPLE_112522	SAMPLE_112524	SAMPLE_112525	SAMPLE_112526	SAMPLE_112527	SAMPLE_112528	SAMPLE_112529	SAMPLE_112530	SAMPLE_112531	SAMPLE_112532	SAMPLE_112533	SAMPLE_112534	SAMPLE_112535	SAMPLE_112536	SAMPLE_112537	SAMPLE_112538
p:Basidiomycota,c:Agaricostilbomycetes;Other	0.0	0.0	7.02707767263e-05	0.0	0.0	0.0	0.0	0.0	7.14236738052e-07	0.0	0.0	0.0	0.0	0.0	0.0	4.81929568885e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09285437169e-06	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales;Other	0.0	0.0	0.000125901808301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.85543655108e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22740961172e-06	0.0	0.0	5.67177495078e-07	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales,f:Agaricostilbaceae,g:Bensingtonia;Other	6.43180620049e-05	1.2005918918e-05	0.00108626909023	0.0	7.21435136488e-06	0.00147713504943	0.0	0.0	7.64233309716e-05	0.0	3.00021901599e-06	0.0	8.70178125462e-06	0.0	0.0	2.40964784443e-06	0.0	1.28329673799e-06	1.28868138255e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales,f:Kondoaceae,g:Kondoa;Other	1.03368313936e-05	5.10251554016e-05	0.000652932633749	0.0	1.44287027298e-06	0.0	0.0	0.0	4.92823349256e-05	9.16553319573e-07	2.40017521279e-05	0.0	4.35089062731e-06	0.0	0.0	1.92771827554e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83588747539e-07	0.0	0.0	0.0	0.0	2.31364995633e-07
p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae;Other	0.0	0.0	0.000319146444299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Cystobasidium;Other	9.64770930074e-05	0.0	0.0	7.97087971943e-05	0.000103886659654	0.000265570024844	0.000249053940933	0.000205992944016	1.85701551894e-05	0.000219972796697	0.000124509089164	6.72570038081e-06	0.000124000382878	3.97387634825e-05	7.79154425853e-05	2.21687601687e-05	0.000125341136794	7.05813205893e-05	1.67528579731e-05	2.06443393222e-05	6.79407251144e-06	0.000199567504453	2.39127934584e-05	3.57713921868e-05	4.1355193137e-05	1.50730332795e-05	6.59702874537e-05	0.0	0.000144297314109	1.28352404361e-06	3.1815277951e-05	2.2747521468e-05	1.17444639533e-05	0.000101004420091	2.1198189505e-05	1.49595531083e-05	6.00320478779e-06	0.00011096986026	7.33637268773e-05	3.90459019029e-05	3.08387453428e-05	1.11479364612e-05	0.000118452614019	4.26610454466e-05	6.18472792763e-06	1.12870456964e-05	1.58982006417e-05	8.12199232472e-06	1.84251084372e-05	6.70211884441e-05	5.54261508894e-06	2.73186723125e-05	0.0	8.81416047766e-07	1.712868438e-05	7.3165896865e-05	0.000108192582797	5.99715335121e-05	1.18073651983e-05	4.48188887776e-05	0.0
p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Occultifur;Other	0.0	6.00295945901e-06	0.0	0.0	1.73144432757e-05	0.000292284169355	0.0	0.0	3.92830205929e-05	9.16553319573e-07	1.50010950799e-06	0.0	0.0	0.0	0.0	4.81929568885e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Cystobasidiomycetes,o:Erythrobasidiales,f:Unknown_26493,g:Erythrobasidium;Other	0.0	0.0	0.00011419001218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Exobasidiomycetes,o:Entylomatales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.96436578241e-07	0.0	8.9428480467e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.81416047766e-07	0.0	2.26870998031e-06	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Exobasidiomycetes,o:Entylomatales,f:Entylomataceae,g:Entyloma;Other	2.29707364303e-06	0.0	0.000348425934601	1.77130660432e-06	0.0	0.000388140805541	0.0	0.0	2.92837062601e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.85543655108e-06	0.0	0.0	0.0	0.0	0.0	4.96436578241e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.40094479717e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.26870998031e-06	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Exobasidiomycetes,o:Unknown_26501,f:Unknown_26502;Other	0.0	3.00147972951e-06	0.0	0.0	0.0	0.0	0.0	2.90130907065e-06	2.49982858318e-05	0.0	0.0	0.0	4.35089062731e-06	0.0	0.0	4.81929568885e-07	0.0	0.0	0.0	0.0	0.0	8.4394218301e-06	0.0	3.57713921868e-06	0.0	0.0	0.0	9.10703682521e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Exobasidiomycetes,o:Unknown_26501,f:Unknown_26502,g:Tilletiopsis;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.14236738052e-07	0.0	7.50054753997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.37576873204e-05	0.0	0.0	0.0	0.0	0.0	1.82140736504e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83588747539e-06	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Microbotryomycetes,o:Leucosporidiales,f:Leucosporidiaceae,g:Leucosporidiella;Other	8.84373352567e-05	0.0	3.51353883632e-05	0.0	5.62719406461e-05	2.82855647763e-05	0.0	0.0	4.28542042831e-06	0.0	0.0	0.0	1.08772265683e-05	0.0	0.0	4.81929568885e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.87426825048e-06	0.0	0.0	0.0	0.0	0.0	1.24779048917e-05	0.0	0.0	0.0	8.58234040423e-06	0.0
p:Basidiomycota,c:Microbotryomycetes,o:Leucosporidiales,f:Leucosporidiaceae,g:Leucosporidium;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.83310663915e-05	1.50010950799e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.92873156483e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83588747539e-07	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Microbotryomycetes,o:Leucosporidiales,f:Leucosporidiaceae,g:Mastigobasidium;Other	9.18829457213e-06	0.000291143533762	0.000726131359505	6.55383443597e-05	1.58715730027e-05	0.000439997674298	1.38363300518e-06	4.64209451304e-05	2.57125225699e-05	4.58276659786e-06	1.2000876064e-05	1.21062606855e-05	0.0	0.0	0.0	6.74701396439e-06	0.0	0.0	5.1547255302e-06	1.47459566587e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.40094479717e-06	0.0	0.0	1.26375119267e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.25459982532e-07
p:Basidiomycota,c:Microbotryomycetes,o:Microbotryales,f:Microbotryaceae;Other	0.0	0.0	0.0	1.77130660432e-06	5.77148109191e-06	0.000795138654267	5.53453202073e-06	0.0	2.85694695221e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.53593378248e-07	0.0
p:Basidiomycota,c:Microbotryomycetes,o:Microbotryales,f:Microbotryaceae,g:Microbotryum;Other	0.0	0.0	0.00117117961211	1.77130660432e-06	1.15429621838e-05	0.000400712167664	1.38363300518e-06	1.74078544239e-05	9.28507759468e-06	0.0	0.0	0.0	2.17544531366e-06	0.0	0.0	2.89157741331e-06	3.34243031451e-06	0.0	0.0	0.0	0.0	4.96436578241e-07	0.0	8.9428480467e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.61784983676e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01524904059e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1045974557e-06	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Microbotryomycetes,o:Microbotryales,f:Ustilentylomataceae;Other	0.0	0.0	0.000146397451513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Microbotryomycetes,o:Microbotryales,f:Ustilentylomataceae,g:Microbotryozyma;Other	0.0	2.40118378361e-05	0.000453832099691	0.0	2.30859243676e-05	0.0	1.10690640415e-05	0.0	1.3570498023e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.35607578626e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales;Other	1.37824418582e-05	5.70281148606e-05	0.00113018832568	8.85653302158e-06	2.88574054595e-06	0.00113927969238	6.91816502591e-06	1.88585089592e-05	2.57125225699e-05	3.66621327829e-06	1.2000876064e-05	0.0	8.70178125462e-06	0.0	0.0	4.81929568885e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27261111804e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.6319097097e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.712868438e-05	5.67177495078e-07	0.0	0.0	0.0	0.0	2.31364995633e-07
p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Unknown_26516;Other	0.000130933197653	0.000159078425664	0.000518246978357	0.000154103674576	0.000180358784122	0.00130742166077	0.000778985381917	0.000752889703834	6.99952003291e-05	0.000532517478672	0.000573041832054	8.20535446459e-05	0.000548212219041	9.32332527859e-05	0.000278451909567	3.13254219775e-05	0.000325051348086	0.000279758688881	8.24756084831e-05	6.78314006299e-05	1.44374040868e-05	0.000356441463177	5.01029958175e-05	0.000154711271208	0.00020732736826	0.000148957034762	0.000137830779144	1.82140736504e-06	0.00027738706984	5.90421060063e-05	4.45413891314e-05	4.92862965139e-05	1.95741065888e-05	0.000351219915317	0.000110230585426	2.74258473652e-05	5.37979505982e-05	0.000192565345745	0.000357290877649	6.43108972519e-05	0.000100511466302	2.78698411531e-05	0.00025171180479	7.52841978469e-05	2.3501966125e-05	3.38611370892e-05	5.72335223099e-05	1.01524904059e-05	3.46825570582e-05	0.000158413718141	6.92826886117e-06	2.88363763299e-05	0.0	3.08495616718e-05	4.4534579388e-05	0.000169018893533	0.000429491768074	0.000170585695323	6.84827181499e-05	8.1055437151e-05	2.31364995633e-07
p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Unknown_26516,g:Rhodotorula;Other	0.000110259534866	0.00012306066891	0.00294844467348	9.38792500288e-05	0.000109658140746	0.00220627405255	0.000199243152746	0.000146516108068	0.000127134139373	8.89056719986e-05	9.75071180196e-05	5.11153228941e-05	5.00352422141e-05	3.28609005721e-05	7.28062332354e-05	1.54217462043e-05	4.84652395603e-05	1.02663739039e-05	3.86604414765e-06	1.47459566587e-06	0.0	5.36151504501e-05	6.83222670239e-06	7.95913476157e-05	0.0	2.65994704932e-05	3.53412254217e-05	9.10703682521e-06	2.66179511463e-05	8.9846683053e-06	1.39987222984e-05	1.64287655046e-05	0.0	3.78766575342e-05	1.44147688634e-05	1.24662942569e-06	5.07963482043e-06	1.79510068067e-05	0.0	0.0	4.56870301374e-06	0.0	1.97421023365e-05	0.00051318728199	1.23694558553e-06	0.0	2.38473009625e-05	0.0	1.08382990807e-06	9.74853650096e-06	1.24708839501e-05	1.51770401736e-06	0.0	8.81416047766e-07	1.3702947504e-05	1.58809698622e-05	4.37141748676e-06	1.73251096813e-05	9.44589215861e-06	5.72156026949e-06	4.62729991266e-07
p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Unknown_26517;Other	0.000323887383668	4.20207162131e-05	0.000143469502483	1.77130660432e-05	0.00012120110293	0.0	4.15089901555e-05	3.48157088478e-05	6.42813064247e-06	2.29138329893e-05	1.95014236039e-05	3.76639221325e-05	0.0	3.2096693582e-05	0.000146889768808	1.73494644799e-05	0.0	9.11140683971e-05	0.0	6.93059962958e-05	0.0	9.92873156483e-06	1.82192712064e-05	0.0	4.41122060128e-06	5.31989409864e-05	0.0	0.0	0.0	0.0	6.3630555902e-06	0.0	0.0	0.0	2.1198189505e-05	4.98651770276e-06	1.15446245919e-06	0.0	0.000235335591412	5.28268084569e-05	5.13979089046e-05	0.0	6.58070077883e-06	1.38021029386e-05	0.0	0.0	6.35928025666e-06	0.0	0.0	4.87426825048e-06	0.0	0.0	0.0	5.28849628659e-06	0.0	7.08971868847e-06	1.31142524603e-05	1.33270074471e-06	1.06266286784e-05	8.58234040423e-06	0.0
p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Unknown_26517,g:Sporobolomyces;Other	1.37824418582e-05	2.40118378361e-05	0.00157816452731	1.59417594389e-05	1.44287027298e-05	0.00106856578044	2.76726601036e-06	0.0	1.4284734761e-05	9.16553319573e-07	1.50010950799e-06	0.0	0.0	1.5284139801e-06	1.27730233746e-06	1.01205209466e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14777750104e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21856706262e-06	0.0	1.51770401736e-06	0.0	0.0	3.425736876e-06	1.13435499016e-06	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Microbotryomycetes,o:Unknown_26506,f:Unknown_26507,g:Curvibasidium;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.69409310162e-05	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Tremellomycetes;Other	0.0	0.0	0.0	5.49105047338e-05	2.88574054595e-05	0.00132785012422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Tremellomycetes,o:Cystofilobasidiales,f:Cystofilobasidiaceae,g:Cystofilobasidium;Other	0.00169294327491	2.70133175656e-05	0.000158109247634	1.06278396259e-05	3.46288865514e-05	0.000666282192508	0.000164652327617	4.06183269891e-05	1.92843919274e-05	1.19151931544e-05	0.0	6.72570038081e-06	1.74035625092e-05	5.34944893034e-06	7.66381402478e-06	5.30122525774e-06	0.0	0.0	1.28868138255e-06	0.0	0.0	1.98574631297e-06	1.1387044504e-06	0.0	0.0	2.74861195096e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42832642778e-05	0.0	0.0	0.0	5.67177495078e-07	0.0	5.33080297885e-06	0.0	0.0	0.0
p:Basidiomycota,c:Tremellomycetes,o:Holtermanniales,f:Unknown_26541,g:Holtermannia;Other	0.001911165271	0.000207102101336	0.00473156563291	8.85653302158e-05	0.000128415454295	0.00141270681855	0.000279493867047	2.03091634946e-05	0.000137847690444	0.0	0.0	1.07611206093e-05	0.0	1.75767607711e-05	5.10920934985e-06	8.67473223993e-06	0.0	0.0	0.0	0.0	0.0	4.46792920417e-06	0.0	0.0	0.0	3.72392586905e-05	0.0	0.0	0.0	0.0	1.01808889443e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37061090412e-05	0.0	6.58070077883e-06	6.27368315391e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.66278452668e-05	6.07081606945e-06	0.0	0.0	0.0	2.55229872785e-06	0.0	0.0	0.0	0.0	2.31364995633e-07
p:Basidiomycota,c:Tremellomycetes,o:Tremellales;Other	0.000474345707286	0.00024311985809	0.00488967488054	0.000260382070835	9.66723082894e-05	0.00332355386122	0.00011760880544	2.61117816359e-05	0.000209271364249	0.000117318824905	0.000138010074735	0.0	0.0	1.5284139801e-06	1.14957210372e-05	3.22892811153e-05	0.0	5.13318695195e-06	2.5773627651e-06	0.0	0.0	5.7586643076e-05	0.0	1.78856960934e-05	0.0	1.06397881973e-05	0.0	0.0	1.40094479717e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25473663078e-06	0.0	0.0	0.0	0.0	1.40897888049e-05	2.19342071272e-05	0.0	1.82124482084e-05	0.0	8.81416047766e-07	0.0	5.95536369831e-06	0.0	5.33080297885e-06	2.36147303965e-06	4.76796689124e-06	0.0
p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Unknown_26542;Other	0.0	0.0	3.80633373934e-05	0.0	4.32861081893e-05	0.0	0.0	0.0	2.85694695221e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Unknown_26545;Other	4.13473255746e-05	0.0	0.000266443361754	0.0	1.87573135487e-05	0.00168927678525	0.0	0.0	1.28562612849e-05	2.19972796697e-05	1.95014236039e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Unknown_26545,g:Bullera;Other	0.0	0.0	2.92794903026e-05	0.0	0.0	0.000782567292144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Unknown_26548;Other	0.000435295455355	0.000474233797262	0.00396737093601	9.74218632374e-05	0.000258273778863	0.00189984710081	0.000121759704456	2.32104725652e-05	0.000239269307248	2.5663492948e-05	5.40039422878e-05	2.15222412186e-05	0.000104421375055	7.64206990048e-07	0.0	1.34940279288e-05	0.0	0.0	0.0	0.0	0.0	4.46792920417e-06	0.0	0.0	0.0	4.4332450822e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.89352664721e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.67063926456e-06	1.21856706262e-05	0.0	2.12478562431e-05	0.0	0.0	0.0	7.37330743601e-06	0.0	0.0	0.0	3.81437351299e-06	0.0
p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Unknown_26548,g:Cryptococcus;Other	0.00190657112372	0.000444218999967	0.0117176520191	0.000605786858676	0.00063486292011	0.00832224172529	0.0011484153943	0.000287229597995	0.000722093342171	0.000518769178878	0.000369026938967	5.24604629703e-05	0.000224070867307	9.93469087063e-06	7.02516285605e-05	0.000183615165745	1.42053288367e-05	2.82325282357e-05	4.51038483892e-05	1.32713609928e-05	1.69851812786e-06	5.51044601848e-05	4.21320646647e-05	3.48771073821e-05	0.0	4.16725037727e-05	2.59168986425e-05	7.28562946017e-06	0.0	7.70114426168e-06	1.14535000624e-05	1.26375119267e-06	9.78705329442e-07	0.0	7.63134822181e-06	0.0	1.15446245919e-06	0.0	0.0	0.0	9.13740602749e-06	0.0	3.29035038941e-06	2.50947326156e-06	0.0	0.0	0.0	4.06099616236e-06	5.41914954035e-06	3.41198777534e-05	1.38565377223e-06	3.94603044514e-05	2.22740961172e-06	1.05769925732e-05	3.0831631884e-05	4.90608533242e-05	5.46427185845e-06	1.19943067024e-05	1.41688382379e-05	8.20090305293e-05	9.25459982532e-07
p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Unknown_26551;Other	0.0	0.0	0.000433336456479	0.0	0.0	0.000821852798778	0.0	0.0	2.85694695221e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.85543655108e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
